-e 	184.601497119	184.601497119
-e 	82.8632258077	82.8632258077
-e 	83.6858457457	83.6858457457
-e 	56.6857636215	56.6857636215
-e 	20.781564832	20.781564832
-e 	35.9224072698	35.9224072698
-e 	71.3135349512	71.3135349512
-e 	36.3420358887	36.3420358887
-e 	44.271166464	44.271166464
-e 	57.3906094345	57.3906094345
-e 	85.6508796483	85.6508796483
-e 	20.2944570612	20.2944570612
-e 	149.875356378	149.875356378
