# Forces     
# CofR       : (2.500000e-01 0.000000e+00 0.000000e+00)
# Time       forces(pressure viscous porous) moment(pressure viscous porous)
72           	((4.355910e+01 1.051960e+03 -1.099477e-18) (1.252068e+00 5.053088e-02 4.041384e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.259798e+02 -2.177955e+01 2.018234e+02) (2.526544e-02 -6.260338e-01 5.048398e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
73           	((3.718649e+01 1.029383e+03 -1.149556e-18) (1.250238e+00 5.114781e-02 2.796080e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.146913e+02 -1.859325e+01 1.952909e+02) (2.557390e-02 -6.251191e-01 5.007005e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
74           	((3.282172e+01 1.013607e+03 -1.110644e-18) (1.246960e+00 5.128467e-02 2.894139e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.068034e+02 -1.641086e+01 1.902960e+02) (2.564233e-02 -6.234801e-01 5.119443e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
75           	((2.834424e+01 1.002125e+03 -1.070211e-18) (1.243807e+00 5.206956e-02 3.853789e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.010623e+02 -1.417212e+01 1.860188e+02) (2.603478e-02 -6.219037e-01 5.075141e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
76           	((2.486320e+01 1.000126e+03 -1.050288e-18) (1.239729e+00 5.309520e-02 3.641948e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.000628e+02 -1.243160e+01 1.844540e+02) (2.654760e-02 -6.198646e-01 5.073969e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
77           	((2.088552e+01 1.017505e+03 -1.046763e-18) (1.234529e+00 5.454974e-02 3.846404e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.087525e+02 -1.044276e+01 1.865892e+02) (2.727487e-02 -6.172644e-01 5.183941e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
78           	((1.732053e+01 1.060674e+03 -1.070311e-18) (1.228562e+00 5.667844e-02 3.805925e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.303368e+02 -8.660265e+00 1.939083e+02) (2.833922e-02 -6.142812e-01 5.316715e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
79           	((1.437718e+01 1.120329e+03 -1.108501e-18) (1.221748e+00 5.939486e-02 3.704318e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.601643e+02 -7.188591e+00 2.046657e+02) (2.969743e-02 -6.108739e-01 5.449301e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
80           	((1.126504e+01 1.172783e+03 -1.132652e-18) (1.214171e+00 6.246630e-02 3.473537e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((5.863914e+02 -5.632522e+00 2.135699e+02) (3.123315e-02 -6.070856e-01 5.531634e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
81           	((7.136939e+00 1.202786e+03 -1.125216e-18) (1.205824e+00 6.564126e-02 3.400692e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.013929e+02 -3.568470e+00 2.170715e+02) (3.282063e-02 -6.029119e-01 5.565615e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
82           	((1.814519e+00 1.213341e+03 -1.091004e-18) (1.196567e+00 6.882720e-02 3.336984e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.066704e+02 -9.072593e-01 2.159489e+02) (3.441360e-02 -5.982836e-01 5.599622e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
83           	((-4.533409e+00 1.215624e+03 -1.044161e-18) (1.186270e+00 7.210416e-02 3.356528e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.078120e+02 2.266705e+00 2.128635e+02) (3.605208e-02 -5.931352e-01 5.691591e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
84           	((-1.469372e+01 1.220031e+03 -1.149051e-18) (1.174369e+00 7.517670e-02 2.242234e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.100153e+02 7.346862e+00 2.108238e+02) (3.758835e-02 -5.871847e-01 5.995625e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
85           	((-2.023510e+01 1.235259e+03 -1.101710e-18) (1.160314e+00 7.746291e-02 2.765698e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.176295e+02 1.011755e+01 2.120322e+02) (3.873145e-02 -5.801570e-01 6.683418e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
86           	((-2.335018e+01 1.261315e+03 -1.067548e-18) (1.146931e+00 8.050880e-02 2.602846e-21) (0.000000e+00 0.000000e+00 0.000000e+00)) ((6.306573e+02 1.167509e+01 2.169552e+02) (4.025440e-02 -5.734656e-01 7.293957e-03) (0.000000e+00 0.000000e+00 0.000000e+00))
